Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Stockholders_Equity,Stockholders_Equity_Growth,Cash_And_Equivalents,Cash_And_Equivalents_Growth,Total_Assets,Total_Assets_Growth,Working_Capital,Working_Capital_Growth,Total_Debt,Total_Debt_Growth
2025-03-17,212.78914514941675,214.69448503570536,209.4573042902151,213.4774627685547,48073400,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-03-18,213.63706605687162,214.62463892519543,210.97358751075308,212.170654296875,42432400,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-03-19,213.6969181399133,218.22582565599035,213.22806456968678,214.7144317626953,54385400,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-03-20,213.46749271646212,216.9589465476154,211.70181037410745,213.5772247314453,48862900,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-03-21,211.04340788811464,218.30563028145062,210.764092813104,217.73703002929688,94127800,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-03-24,220.460369765545,220.93919345594836,218.04628066528426,220.19102478027344,44299500,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-03-25,220.23093972638688,223.55281053469957,219.54262209652958,223.2036590576172,34493600,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-03-26,222.96422035625233,224.47054292972726,219.93165022699972,220.9890594482422,34466100,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-03-27,220.84940592957574,224.4406214835582,220.0214308095873,223.30340576171875,37094800,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-03-28,221.12873402087155,223.26350805320467,217.1484711493609,217.36793518066406,39818600,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
