Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Stockholders_Equity,Stockholders_Equity_Growth,Cash_And_Equivalents,Cash_And_Equivalents_Growth,Total_Assets,Total_Assets_Growth,Working_Capital,Working_Capital_Growth,Total_Debt,Total_Debt_Growth
2023-11-28,221.28229811890895,223.18230977334588,219.91665860792756,222.5786590576172,5535300,0.0,0.0,58359000000.0,0.39221757754038294,7016000000.0,28.40409956076135,98849000000.0,3.8231679778172234,504000000.0,-52.54237288135594,14088000000.0,0.736503396496246
2023-11-29,226.23024060914364,229.09015599138803,224.89428765517508,227.95213317871094,12327400,0.0,0.0,58359000000.0,0.39221757754038294,7016000000.0,28.40409956076135,98849000000.0,3.8231679778172234,504000000.0,-52.54237288135594,14088000000.0,0.736503396496246
2023-11-30,246.45746300822142,249.87154646467962,241.11366641989824,249.2777862548828,24425700,0.0,0.0,58359000000.0,0.39221757754038294,7016000000.0,28.40409956076135,98849000000.0,3.8231679778172234,504000000.0,-52.54237288135594,14088000000.0,0.736503396496246
2023-12-01,247.39758418156552,260.6877751558231,247.1007040605576,257.2934875488281,14538200,0.0,0.0,58359000000.0,0.39221757754038294,7016000000.0,28.40409956076135,98849000000.0,3.8231679778172234,504000000.0,-52.54237288135594,14088000000.0,0.736503396496246
2023-12-04,250.16844295523427,252.46428471026076,247.2491544490813,248.05072021484375,11429200,0.0,0.0,58359000000.0,0.39221757754038294,7016000000.0,28.40409956076135,98849000000.0,3.8231679778172234,504000000.0,-52.54237288135594,14088000000.0,0.736503396496246
2023-12-05,247.38769033816362,249.0501948332,246.0517373618344,248.40696716308594,5771500,0.0,0.0,58359000000.0,0.39221757754038294,7016000000.0,28.40409956076135,98849000000.0,3.8231679778172234,504000000.0,-52.54237288135594,14088000000.0,0.736503396496246
2023-12-06,248.90177197149592,251.33615580499972,246.259567518083,246.53665161132812,5374800,0.0,0.0,58359000000.0,0.39221757754038294,7016000000.0,28.40409956076135,98849000000.0,3.8231679778172234,504000000.0,-52.54237288135594,14088000000.0,0.736503396496246
2023-12-07,246.16061743736478,248.1200022446587,244.31997864870945,246.25958251953125,6568200,0.0,0.0,58359000000.0,0.39221757754038294,7016000000.0,28.40409956076135,98849000000.0,3.8231679778172234,504000000.0,-52.54237288135594,14088000000.0,0.736503396496246
2023-12-08,245.9626889197519,249.4658321775445,245.41841119750924,248.19915771484375,4605800,0.0,0.0,58359000000.0,0.39221757754038294,7016000000.0,28.40409956076135,98849000000.0,3.8231679778172234,504000000.0,-52.54237288135594,14088000000.0,0.736503396496246
2023-12-11,247.39760783835683,250.88097038470735,247.11063325724305,249.4757537841797,4766000,0.0,0.0,58359000000.0,0.39221757754038294,7016000000.0,28.40409956076135,98849000000.0,3.8231679778172234,504000000.0,-52.54237288135594,14088000000.0,0.736503396496246
